Customer Name,Invoice Date ,Credit Terms,Actual Delay over and above Agreed Credit Terms,Invoice Currency, Invoice Amount 
60,11/30/2023,30,-9,USD," 31,471.44 "
60,11/30/2023,30,-1,USD," 27,557.20 "
60,11/30/2023,30,5,USD," 13,591.60 "
60,11/30/2023,30,-9,USD," 323,143.00 "
60,11/30/2023,30,5,USD," 3,732.61 "
60,11/30/2023,30,20,USD," 3,595.68 "
60,11/30/2023,30,-9,USD," 10,241.44 "
60,11/30/2023,30,-1,USD," 4,323.44 "
60,11/30/2023,30,-1,USD," 7,756.76 "
60,11/30/2023,30,-9,USD," 17,839.80 "
60,11/30/2023,30,5,USD," 23,328.80 "
60,11/30/2023,30,-9,USD," 83,929.44 "
60,11/30/2023,30,5,USD," 66,637.74 "
60,11/30/2023,30,-1,USD," 75,384.40 "
60,12/31/2023,30,2,USD," 47,416.98 "
60,12/31/2023,30,-5,USD," 63,097.84 "
60,12/31/2023,30,-5,USD," 37,000.00 "
60,12/31/2023,30,-5,USD," 21,199.20 "
60,12/31/2023,30,-11,USD," 14,592.00 "
60,12/31/2023,30,-5,USD," 78,455.92 "
60,12/31/2023,30,-5,USD," 25,957.50 "
60,12/31/2023,30,-5,USD," 28,082.30 "
60,12/31/2023,30,-5,USD," 323,143.00 "
60,12/31/2023,30,-5,USD," 6,993.80 "
60,12/31/2023,30,-5,USD," 17,952.00 "
60,12/31/2023,30,-11,USD," 4,199.18 "
60,12/31/2023,30,2,USD," 3,468.00 "
60,12/31/2023,30,-11,USD," 26,560.00 "
60,12/31/2023,30,-11,USD," 14,192.85 "
60,12/31/2023,30,-11,USD," 3,995.20 "
60,12/31/2023,30,2,USD, 855.44 
60,12/31/2023,30,-11,USD," 9,478.48 "
60,1/31/2024,30,,USD," 38,480.00 "
60,1/31/2024,30,,USD," 16,128.00 "
60,1/31/2024,30,,USD," 29,282.00 "
60,1/31/2024,30,,USD," 28,496.33 "
60,1/31/2024,30,,USD," 4,665.76 "
60,1/31/2024,30,,USD," 9,158.16 "
60,1/31/2024,30,,USD," 18,096.18 "
60,1/31/2024,30,,USD," 7,883.92 "
60,1/31/2024,30,,USD," 17,278.80 "
60,1/31/2024,30,,USD," 94,534.88 "
60,1/31/2024,30,,USD," 336,215.00 "
60,1/31/2024,30,,USD," 15,488.20 "
60,1/31/2024,30,,USD," 63,390.60 "
60,1/31/2024,30,,USD," 4,394.72 "
60,1/31/2024,30,,USD," 25,555.20 "
60,1/31/2024,30,,USD," 5,086.40 "
61,10/31/2023,30,-7,USD," 18,480.00 "
61,10/31/2023,30,-7,USD," 14,364.00 "
61,10/31/2023,30,-7,USD," 17,640.00 "
61,10/31/2023,30,-7,USD," 23,520.00 "
61,10/31/2023,30,-7,USD," 17,640.00 "
61,10/31/2023,30,-7,USD," 7,875.00 "
61,10/31/2023,30,-7,USD," 7,182.00 "
61,10/31/2023,30,-7,USD," 6,498.00 "
61,10/31/2023,30,-9,USD," 23,940.00 "
61,10/31/2023,30,-7,USD," 21,840.00 "
61,10/31/2023,30,-7,USD," 10,080.00 "
61,10/31/2023,30,-7,USD," 5,643.00 "
61,10/31/2023,30,22,USD," 22,000.00 "
61,10/31/2023,30,-7,USD," 18,000.00 "
61,10/31/2023,30,14,USD," 115,000.00 "
61,10/31/2023,30,-7,USD," 15,120.00 "
61,10/31/2023,30,14,USD," 8,360.00 "
61,10/31/2023,30,0,USD," 13,376.00 "
61,11/16/2023,30,-2,USD," 6,688.00 "
61,11/16/2023,30,-2,USD," 40,656.00 "
61,11/17/2023,30,-3,USD," 21,728.00 "
61,11/30/2023,30,-16,USD," 16,128.00 "
61,11/30/2023,30,-16,USD," 21,280.00 "
61,11/30/2023,30,-8,USD," 21,840.00 "
61,11/30/2023,30,-16,USD," 7,470.00 "
61,11/30/2023,30,-16,USD," 7,182.00 "
61,11/30/2023,30,-8,USD," 15,960.00 "
61,11/30/2023,30,-8,USD," 17,640.00 "
61,11/30/2023,30,-16,USD," 13,376.00 "
61,11/30/2023,30,-16,USD," 40,656.00 "
61,11/30/2023,30,-8,USD," 20,000.00 "
61,11/30/2023,30,-8,USD," 6,840.00 "
61,11/30/2023,30,-16,USD," 16,800.00 "
61,11/30/2023,30,-8,USD," 17,640.00 "
61,11/30/2023,30,-8,USD," 16,800.00 "
61,11/30/2023,30,-16,USD," 6,688.00 "
61,11/30/2023,30,-1,USD," 5,940.00 "
61,11/30/2023,30,-8,USD," 17,152.00 "
61,11/30/2023,30,-16,USD," 18,480.00 "
61,11/30/2023,30,-8,USD," 17,640.00 "
61,11/30/2023,30,-8,USD," 20,333.63 "
61,12/31/2023,30,-19,USD," 20,800.00 "
61,12/31/2023,30,-19,USD," 16,800.00 "
61,12/31/2023,30,-19,USD," 16,128.00 "
61,12/31/2023,30,-2,USD," 11,494.50 "
61,12/31/2023,30,-19,USD," 15,500.00 "
61,12/31/2023,30,-19,USD," 15,120.00 "
61,12/31/2023,30,-19,USD," 21,440.00 "
61,12/31/2023,30,-19,USD," 8,100.00 "
61,12/31/2023,30,-19,USD," 6,840.00 "
61,12/31/2023,30,-19,USD," 6,156.00 "
61,12/31/2023,30,-19,USD," 15,200.00 "
61,12/31/2023,30,-19,USD," 5,346.00 "
61,12/31/2023,30,-19,USD," 17,920.00 "
61,12/31/2023,30,-19,USD," 17,600.00 "
61,12/31/2023,30,-19,USD," 6,688.00 "
61,12/31/2023,30,-19,USD," 13,376.00 "
61,12/31/2023,30,-19,USD," 1,680.00 "
61,12/31/2023,30,-19,USD," 13,860.00 "
61,12/31/2023,30,-19,USD," 16,800.00 "
61,12/31/2023,30,-19,USD," 67,000.00 "
61,12/31/2023,30,-19,USD," 40,656.00 "
61,12/31/2023,30,-2,USD," 20,000.00 "
61,12/31/2023,30,-2,USD," 10,000.00 "
